post_id,title,price,neighborhood,map_address,street_address,latitude,longitude,data_accuracy,posted,updated,repost_dates,available,housing_type,bedrooms,bathrooms,laundry,parking,sqft,flooring,rent_period,app_fee,broker_fee,cats_ok,dogs_ok,no_smoking,furnished,wheelchair_access,AC,EV_charging,posting_body,images,url
7518966075,"conveniently located, perfectly designed!",3350,Financial District,NA,NA,40.7101,-74.0013,22,2022-08-08 16:38,NA,[],NA,apartment,1,1.0,laundry in bldg,street parking,NA,NA,monthly,NA,NA,True,True,NA,NA,NA,True,True,"['conveniently located, perfectly designed!', 'Bedrooms: 1.0', 'Bathrooms: 1.0', 'Pets: Pets OK', 'Building Amenities', 'Doorman', 'Elevator', 'Health Club', 'Diplomats OK', 'Laundry', 'Valet', 'Apartment Amenities', 'Hardwood', 'High Ceilings', 'Marble Bath', 'Light', 'Microwave', 'Stainless Steel Appliances', 'Open Kitchen', 'City View', 'this grand Flex one apartment has all you could ever asked for.', 'not only is it conveniently located in the hear of the financial district with quick access to all the transit in the area.', 'this luxurious apartment is a cut above the rest with it beautiful oak hardwood flooring, soaring high ceilings, over sized windows, marble bath and fully renovated kitchen featuring full size stainless steel appliances, and granite countertop!', 'Amenities: lounge fitness center twenty-four hours courteous staff out door roof deck complementary sunday brunch private laundry on every floor storage facilities', 'Located in the heart of the Financial District, one of the city’s fastest growing neighborhoods within walking distance of the fultain train station gain access to the A,C,2,3,4,5,J,Z make any destination in the city a quick trip.', 'Carlos Frias 4077315770', 'Carlos Frias', 'Phone: 4077315770', 'Mobile: 4077315770', 'Fax: (646) 893-2718', 'NY RENT OWN SELL \xa0 4077315770 \xa0 4077315770 \xa0 FAX (646) 893-2718', 'POSTED BY REALTYMX™', 'To view, call or text Carlos Frias at 4077315770', '2731']","['https://images.craigslist.org/00Y0Y_8MJRDDy4Guhz_0o10fU_600x450.jpg', 'https://images.craigslist.org/00808_745eKl9T2S3z_0uY0kE_600x450.jpg', 'https://images.craigslist.org/00G0G_lpgXApi3DMNz_0oa0fT_600x450.jpg', 'https://images.craigslist.org/00u0u_9hBcl7p5yV3z_0m10eP_600x450.jpg', 'https://images.craigslist.org/00e0e_k5cyb8gEcYGz_0jm0t2_600x450.jpg', 'https://images.craigslist.org/00a0a_hpMZd946wjDz_09R0es_600x450.jpg', 'https://images.craigslist.org/00F0F_5m660ql5QdNz_0uY0kE_600x450.jpg', 'https://images.craigslist.org/00o0o_1B1TcPtacTWz_0uY0kF_600x450.jpg', 'https://images.craigslist.org/00g0g_dtKbbT3NdSFz_0uY0kH_600x450.jpg', 'https://images.craigslist.org/01414_7t6QIyCbFqCz_0uY0kF_600x450.jpg', 'https://images.craigslist.org/00707_7ioG0RzBJ7Tz_0uY0kF_600x450.jpg']",https://newyork.craigslist.org/mnh/apa/d/new-york-conveniently-located-perfectly/7518966075.html
7513385869,Newly Renovated 3 Bed a block away from Prospect Park!,2989,Prospect Park South/Prospect Park,91 Woodruff Avenue near Ocean Avenue,91 Woodruff Avenue ,40.653663,-73.962795,10,2022-07-25 19:49,2022-07-26 12:23,['2022-07-25 19:49'],NA,apartment,3,1.0,no laundry on site,street parking,NA,NA,monthly,$20 application fee (per applicant),1 Month brokers fee,True,True,NA,NA,NA,NA,NA,"['Newly Renovated 3 Bedroom in Prime Prospect Park South!', 'A block away from Prospect Park & the Q train!', 'To schedule a viewing or to see a video Text today!', '718-915-0114', '*Please text with move-in date and income/credit info', 'Apartment Features:', '- 3 large Bedrooms', '- Brand New Kitchen w/ breakfast bar & dishwasher', '- Large Separate Living Room', '- Brand New Bathroom', '- Live-in Super', '- Pet Friendly', '- Heat & Hot water included', 'Text today to see a video of the unit']","['https://images.craigslist.org/00D0D_gapRhNM8rzrz_0CI0t2_600x450.jpg', 'https://images.craigslist.org/00e0e_aNYD834e1Mwz_0gw0co_600x450.jpg', 'https://images.craigslist.org/00Y0Y_9pjZa4K92zNz_0gw0co_600x450.jpg', 'https://images.craigslist.org/00W0W_36mMEdEAeZCz_0gw0co_600x450.jpg', 'https://images.craigslist.org/00o0o_1uhbAxjsXl1z_0gw0co_600x450.jpg', 'https://images.craigslist.org/00Z0Z_6egjJARwwGoz_0gw0co_600x450.jpg', 'https://images.craigslist.org/01313_cjCNRTlSfBtz_0gw0co_600x450.jpg', 'https://images.craigslist.org/00t0t_4wVYvexgaSJz_0gw0co_600x450.jpg']",https://newyork.craigslist.org/brk/apa/d/brooklyn-newly-renovated-bed-block-away/7513386117.html
7019215732,Beautiful 1BR in Black Rock!! Cypress Apts.,1655,Bridgeport,585 Ellsworth St near US1,585 Ellsworth St ,41.1668,-73.2163,22,2022-07-29 13:01,NA,['2022-07-29 13:01'],NA,apartment,1,1.0,laundry in bldg,off-street parking,650,NA,monthly,$50.00 application fee. Good credit and good income are required to qualify.,NA,True,NA,True,NA,NA,NA,NA,"['Description', 'Mid-Rise Building with Elevator', 'Luxury apartment for rent in Black Rock, CT.', 'Newly renovated 1 bedroom, 1 bathroom apartment.', 'Heat, hot water and gas included!', 'Laundry and free gym located in the building.', 'Comes with parking located in our private lot.', 'Cats are welcomed!', 'Cypress Apartments are located just minutes from the center of Black Rock, CT.', ""Within a short distance of New England's finest beaches."", ""Boating facilities, the Bridgeport Bluefish, The Sound Tigers, Harbor Yard, theaters, The University of Bridgeport and Captain's Cove are only a short distance away."", 'Minutes from the Fairfield Metro train station and I95.', 'Fifty Five miles from New York City.', 'Features', '*Cable ready', '*Microwave', '*Hardwood floors', '*Air conditioning', '*Refrigerator', '*Dishwasher', '*Oven / range', '*Heat - gas', '*Laundry room', '*Elevator', '*Private Parking', '*Storage units', '*Fitness center', '$50 application Fee.', 'Background check.', 'Good credit and good income are required to qualify.', 'Call Alyson 203-520-6372']",NA,https://newyork.craigslist.org/fct/apa/d/bridgeport-beautiful-1br-in-black-rock/7514859597.html
7518491791,2 bedroom 1.5 bathroom duplex apartment NO FEE,3400,Bushwick,NA,NA,40.6907,-73.9274,22,2022-08-07 14:22,NA,[],NA,apartment,2,1.5,laundry in bldg,street parking,NA,NA,monthly,NA,NA,True,True,NA,NA,NA,True,NA,"['To view call or text me anytime @ 347-471-447/', 'Great size 2 bedroom 1.5 bathroom duplex apartment', 'Large bedrooms', 'Open living room', 'To view call or text me anytime']","['https://images.craigslist.org/00o0o_11fvieeIawhz_0kE0fu_600x450.jpg', 'https://images.craigslist.org/00o0o_11fvieeIawhz_0kE0fu_600x450.jpg', 'https://images.craigslist.org/00s0s_eno6xBZrGMhz_0kE0fu_600x450.jpg', 'https://images.craigslist.org/00202_ROnqDDxtZwz_0kE0fu_600x450.jpg', 'https://images.craigslist.org/01515_8BmNl0v3CsFz_0kE0fu_600x450.jpg', 'https://images.craigslist.org/01111_fx0WTkLzuOBz_0kE0fu_600x450.jpg', 'https://images.craigslist.org/00E0E_xFjDemjN8bz_0kE0fu_600x450.jpg', 'https://images.craigslist.org/00O0O_2Y9AnnzyiSKz_0kE0fu_600x450.jpg', 'https://images.craigslist.org/00Y0Y_Wy5liAxWSyz_0kE0fu_600x450.jpg', 'https://images.craigslist.org/01717_22zKQTsWbmrz_0kE0fu_600x450.jpg']",https://newyork.craigslist.org/brk/apa/d/brooklyn-bedroom-15-bathroom-duplex/7518491791.html
7508290896,STEPS FROM MCCAREN PARK!! 2 BED 2 BATH!!,4500,WILLIASBURG,177 Bayard St,177 Bayard St,40.7207,-73.9451,99,2022-08-02 12:29,NA,['2022-08-02 12:29'],NA,apartment,2,2.0,laundry in bldg,street parking,NA,NA,monthly,NA,NA,NA,NA,NA,NA,NA,True,NA,"['Gorgeous 2 bed 2 bath flooded with natural light!!!', 'Video tour available', 'Call Sam @ 929-355-7786', 'Prime location!!', 'Steps to Bars, shops cafes and more!!', 'Modern kitchen with all new stainless steel appliances', 'Hardwood floors', 'Central Air', 'Balcony', 'Building amenities include laundry, bike storage and backyard!!']","['https://images.craigslist.org/00707_4JC86Rze2gGz_0CI0t2_600x450.jpg', 'https://images.craigslist.org/01111_eTzxxPEOTmbz_0CI0t2_600x450.jpg', 'https://images.craigslist.org/00A0A_dtmnD31izgrz_0CI0t2_600x450.jpg', 'https://images.craigslist.org/00f0f_f5QeRAd46dDz_0CI0t2_600x450.jpg', 'https://images.craigslist.org/00r0r_3zLCVAhleXz_0CI0t2_600x450.jpg', 'https://images.craigslist.org/00X0X_eSgaZp0TW97z_0CI0t2_600x450.jpg', 'https://images.craigslist.org/00y0y_awrlJxEyQnkz_0CI0t2_600x450.jpg', 'https://images.craigslist.org/00K0K_6Rv9EQPSw9bz_0CI0t2_600x450.jpg', 'https://images.craigslist.org/00O0O_3a8HiPHHD7wz_0CI0t2_600x450.jpg', 'https://images.craigslist.org/01616_bJtlWiDZ3CIz_0CI0t2_600x450.jpg', 'https://images.craigslist.org/00z0z_gEMbwpTPAnz_0CI0t2_600x450.jpg', 'https://images.craigslist.org/00M0M_4vBHR8qtcKHz_0CI0t2_600x450.jpg', 'https://images.craigslist.org/00D0D_2nzfFfLQATSz_0CI0t2_600x450.jpg']",https://newyork.craigslist.org/brk/apa/d/brooklyn-steps-from-mccaren-park-bed/7516414620.html
7517918413,Fabulous one bedroom in Irvington/ first floor/ approx $2100,2100,irvington,NA,NA,41.0592,-73.7395,22,2022-08-05 22:36,2022-08-05 22:36,[],NA,apartment,1,1.0,laundry on site,off-street parking,NA,NA,monthly,NA,one month,NA,NA,NA,NA,NA,NA,NA,"['Really large and lovely one bedroom with hardwoods through out.', 'No Dogs, Heat included , and parking for one than one car.', 'Light and sunny .', 'Eat in kitchen..', 'All white kitchen.', ' Must have min.', 'income bet.', '74,000 and 80,000.', 'Must have good credit .', 'Call Joan, 914 924 5304 to view this apt.', 'ERA Insite Realty', '600 N. Broadway,', 'White Plains, NY', 'Licensed nys sales person.', 'Call 914 924 5304 to view.']",NA,https://newyork.craigslist.org/wch/apa/d/west-harrison-fabulous-one-bedroom-in/7517918413.html
7511550921,"3 Bedroom T E R R A C E, Fl to Ceiling Windows, Luxury STEAL MUST VIEW",5400,"Williamsburg, Bklyn",Maujer,Maujer,40.71074,-73.945475,20,2022-07-30 08:49,NA,['2022-07-30 08:49'],2022-09-01,apartment,3,1.0,laundry in bldg,no parking,NA,NA,monthly,NA,NA,True,True,NA,NA,NA,True,NA,"['This is the D R E A M 3 Bedroom in Williamsburg you have been looking for.', 'No Broker Fee, Prime Williamsburg only $5400.', 'It gets better its a Luxury Building, No extra fees for Amenities Such as Gym, Game Room, Conference Room, additionally you will have a bike room.', 'No the Unit, All New Stainless Steel Appliances, Dishwasher, Hardwood Floors, High Ceilings, Modern Lighting, N A T U R A L  L I G', 'H T', 'I N G, Each bedroom has a Closet, Fits a Full Mattress, Plus Desk, Floor to Ceiling Windows, Plus a Draped Terrace.', 'No Broker Fee, First and Security, Guarantors, Insurent Accepted', 'Contact me K J 718-490-8912 View ASAP']","['https://images.craigslist.org/00S0S_d7D29MEQufEz_0fu08I_600x450.jpg', 'https://images.craigslist.org/00c0c_2CDoGVuPwIiz_0fu08I_600x450.jpg', 'https://images.craigslist.org/00g0g_c7puOKH7icGz_0fu08I_600x450.jpg', 'https://images.craigslist.org/00r0r_a2vjZ7kKGdzz_0fu08I_600x450.jpg', 'https://images.craigslist.org/00D0D_buFYMtx2j54z_0fu08I_600x450.jpg', 'https://images.craigslist.org/01717_eF8SxB3UHzVz_0fu08I_600x450.jpg', 'https://images.craigslist.org/01010_k7JcKALa04uz_0fu08I_600x450.jpg', 'https://images.craigslist.org/00a0a_9iMk265fRQvz_0fu08I_600x450.jpg', 'https://images.craigslist.org/00L0L_kFAR9plEQtfz_0fu08I_600x450.jpg', 'https://images.craigslist.org/00D0D_j1lDUWJbQxWz_0fu08I_600x450.jpg', 'https://images.craigslist.org/01717_euSG8gLLlt1z_0fu08I_600x450.jpg', 'https://images.craigslist.org/00j0j_5rHGslBMzuGz_0fu08I_600x450.jpg', 'https://images.craigslist.org/00M0M_aahcxD2KFHIz_0fu08I_600x450.jpg', 'https://images.craigslist.org/00d0d_g6X26lc6FGYz_0fu08I_600x450.jpg', 'https://images.craigslist.org/00A0A_iralsmi2vTRz_0fu08I_600x450.jpg', 'https://images.craigslist.org/00U0U_fNdeDzy0L3z_0fu08I_600x450.jpg', 'https://images.craigslist.org/00808_764ZCPKyljhz_0fu08I_600x450.jpg']",https://newyork.craigslist.org/brk/apa/d/brooklyn-bedroom-e-r-c-fl-to-ceiling/7515161338.html
7512165748,2 Bed Renovated Grand L train MUST SEE!,3000,"Williamsburg, Brooklyn",Grand St near Bushwick Ave,Grand St ,40.7204,-73.951,99,2022-08-01 20:13,2022-08-02 17:41,['2022-08-01 20:13'],NA,apartment,2,1.0,w/d in unit,street parking,700,NA,monthly,NA,10% of the annual gross rent,NA,NA,NA,NA,NA,NA,NA,"['Giant 2 bed shareable unit, large bathroom gorgeous renovation right near the Grand L train 2 min walk.', 'Enjoy all Williamsburg and Bushwick have to offer, you’re right in the center of it all.', 'Restaurants bars cafes and great shopping all right next door!', 'This is a broker fee apt the fee is 10% of the annual rent.']","['https://images.craigslist.org/00q0q_lwFa8QolpB3z_0CI0pO_600x450.jpg', 'https://images.craigslist.org/00u0u_2P2P5JrPlIcz_0jm0t2_600x450.jpg', 'https://images.craigslist.org/00b0b_2Ip7A1L7r8Nz_0jm0t2_600x450.jpg', 'https://images.craigslist.org/00J0J_4VX8OrhKtt3z_0CI0pO_600x450.jpg', 'https://images.craigslist.org/00k0k_6UJGcLaoPAHz_0jm0t2_600x450.jpg', 'https://images.craigslist.org/00F0F_f1KF4xy7qOFz_0jm0t2_600x450.jpg', 'https://images.craigslist.org/00U0U_j3yhSmfRQDMz_0CI0pO_600x450.jpg', 'https://images.craigslist.org/00R0R_8nsll3lowoAz_0CI0pO_600x450.jpg', 'https://images.craigslist.org/00707_5fLpWRA87yez_0jm0t2_600x450.jpg']",https://newyork.craigslist.org/brk/apa/d/brooklyn-bed-renovated-grand-train-must/7516208164.html
7350608036,*CROWN HEIGHTS * 2BR 1.5BA MASSIVE DPLX WITH PRIVATE YARD *NO FEE*SEP1,3700,CROWN HEIHGTS /AC2345 TRAINS,FRANKLIN AVE near DEAN ST,FRANKLIN AVE ,40.677576,-73.955475,15,2022-08-03 12:38,2022-08-03 14:12,['2022-08-03 12:38'],2022-09-01,apartment,3,1.5,laundry in bldg,street parking,1500,NA,monthly,NA,NA,True,True,NA,NA,NA,True,NA,"['Located on Prospect Pl & Rogers ave In Crown Heights', 'This apt HAS BROKER FEE OF This wont last !!!', 'On Franklin Ave min’ to the C S Short walk to the 2 3 4 5,', 'Variety of all the best Bars, Restaurants, Coffee Shops and so much more on and off the block.', 'Washer and Dryer hook up.', 'Gorgeous New Gut renovated Duplex in an updated Brownstone,', 'Unit has 2 rooms on the ground floor and finished basement with the back yard access,', 'Island kitchen with Top of the Line S/S Appliances.', 'Cozy living room space.', 'Queen size bedroom on the front of the unit,', 'Small bedroom facing the back,', 'Large Finished basement!,', '1.5 baths.', 'New Marble finishes.', 'Large finished Private Back Yard.', 'Shared Roof', 'Few Steps from the 2/3/4/5/S/A/C trains.', 'Near  bars, shops and restaurants as well as the Brooklyn Museum, Botanical Gardens, Prospect Park, Franklin Ave and much much more!!', 'Good Credit /Guarantors welcome /Pets', 'Case by case']","['https://images.craigslist.org/00B0B_K3cVhSBMdxz_0iA0co_600x450.jpg', 'https://images.craigslist.org/00i0i_1GLX6tRU2N8z_0iA0co_600x450.jpg', 'https://images.craigslist.org/00o0o_CClGuadislz_0iA0co_600x450.jpg', 'https://images.craigslist.org/00M0M_WIXOvsXdHuz_0iA0co_600x450.jpg', 'https://images.craigslist.org/01616_9danVc81AAlz_0iA0co_600x450.jpg', 'https://images.craigslist.org/00m0m_jDOcKeZ9yuKz_0iA0co_600x450.jpg', 'https://images.craigslist.org/00m0m_if5NmqlPbNdz_0iA0co_600x450.jpg', 'https://images.craigslist.org/00e0e_8I6yV8VaDRdz_0iA0co_600x450.jpg', 'https://images.craigslist.org/00Z0Z_fnhFdWQrh1Uz_0iA0co_600x450.jpg', 'https://images.craigslist.org/00k0k_eVCaRSzsyXQz_0iA0co_600x450.jpg']",https://newyork.craigslist.org/brk/apa/d/brooklyn-crown-heights-2br-15ba-massive/7516843025.html
7011402779,Se alquila habitacion $800,800,East New York,NA,NA,40.6705,-73.894,22,2022-07-31 21:40,NA,['2022-07-31 21:40'],NA,apartment,1,shared,no laundry on site,street parking,NA,NA,monthly,NA,NA,NA,NA,NA,NA,NA,NA,NA,"['Se alquila habitacion $800 al mes no fumador.', 'necesitara un mes de alquiler un mes de seguridad $1600 y una verificacion de antecedentes.', '(718)473-6703']",NA,https://newyork.craigslist.org/brk/apa/d/brooklyn-se-alquila-habitacion-800/7515810521.html
7453846702,Large Rowhouse Apartment......'steps' to University of Bridgeport,2650,BRIDGEPORT,258 Broad Street,258 Broad Street,41.163939,-73.185596,5,2022-08-03 15:10,2022-08-03 15:10,['2022-08-03 15:10'],2022-08-15,townhouse,3,3.5,w/d hookups,street parking,NA,NA,monthly,"$40.00 application fee- credit, criminal background check, eviction history",NA,True,True,True,NA,NA,NA,NA,"['A Magnificent Property', 'AVAILABLE TO ""MOVE IN"" ::: AUGUST 15th +/-', 'Classic & Fully Restored & Renovated Late 19Th', 'C.', 'Tri-Level Brownstone W/Modern Amenities but Retaining Its Original Classic Charm!', 'THIS PROPERTY FEATURES:::', '-6 Rooms, 3 Bedrooms, 3.5 Bathrooms', '-2,000 square feet apartment', '1st LEVEL-', 'Kitchen, Dining Room, Living Room, 1/2 Bathroom, Laundry Closet', '2nd LEVEL-', '2 Bedrooms, 2 Full Bathrooms', '3rd LEVEL- 1 Bedroom, 1 Full Bathroom, access to rooftop deck', '-Every Bedroom has its own Bathroom', '-Large entry foyer with French Doors into living room with gorgeous Fireplace, which is open to spacious Dining Room with exposed brick wall.', '-New Kitchen: updated/ fully Applianced with new cabinets & appliances & convenient half Bath located off kitchen.', '-Up the staircase to the middle level of home with gorgeous original hand carved woodwork features 2 spacious Bedrooms both with full en-suite baths & dynamite closet space.', ""-On the upper level houses the large Master suite with full bath, large Closet space with access to amazing 'Rooftop Deck' with panoramic views of Long Island Sound / Seaside Park"", '-Great rear custom hardscaped Patio area', '-On street Parking', 'Close to Harbor Yard, Hartford Healthcare Amphitheater, Total Mortgage Arena.....', 'Short Walk To University Of Bridgeport, Port Jefferson Ferry & Completely Renovated Seaside Park To Enjoy A Beautiful Stroll Along The Water', 'To Relax and Enjoy!', 'Tenant pays: gas, electric, renters insurance,', '$40 application fee', '1 year minimum Lease', 'CONTACT :::', 'Jack Gregory ~ Realtor', 'Cell: #203-545-6353', '~ or ~', 'Jack', '@Lmmre,com', 'Levey Miller Maretz, LLC', '1768 Litchfield Turnpike', 'Woodbridge, CT 06525', 'Office:  #203-389-5377', 'WWW.LMMRE.COM']","['https://images.craigslist.org/00606_fIweXX5xb1Yz_03602k_600x450.jpg', 'https://images.craigslist.org/00101_jGwg62Lr9sVz_0ak07K_600x450.jpg', 'https://images.craigslist.org/00A0A_fEZok6wt03Dz_0ak07K_600x450.jpg', 'https://images.craigslist.org/00B0B_gHdOfzXvibpz_0ak07K_600x450.jpg', 'https://images.craigslist.org/00D0D_baQRgkn0JqVz_03602k_600x450.jpg', 'https://images.craigslist.org/00L0L_jJeWMDDO3srz_0ak07K_600x450.jpg', 'https://images.craigslist.org/00707_1weAocxKI2sz_0ak07K_600x450.jpg', 'https://images.craigslist.org/00x0x_hfZTRMHg4vtz_0ak07K_600x450.jpg', 'https://images.craigslist.org/00e0e_1HqbrittWBmz_09i06Y_600x450.jpg', 'https://images.craigslist.org/00g0g_68wqJR6iQgLz_0ak07K_600x450.jpg', 'https://images.craigslist.org/00505_7FxO1JFR8Tlz_0ak07K_600x450.jpg', 'https://images.craigslist.org/00B0B_7IhWYf4Ixu4z_03602k_600x450.jpg', 'https://images.craigslist.org/00O0O_gtgnJUK7Becz_0ak07K_600x450.jpg', 'https://images.craigslist.org/00d0d_3ho4TIt4yXKz_03602k_600x450.jpg', 'https://images.craigslist.org/00r0r_1RlBAAczjsYz_0ak07K_600x450.jpg', 'https://images.craigslist.org/00505_8XxnOhPO0Ruz_03602k_600x450.jpg', 'https://images.craigslist.org/00E0E_cRCr4Dy6d0Mz_0ak07K_600x450.jpg', 'https://images.craigslist.org/00P0P_2mNFEA8zNTez_03602k_600x450.jpg', 'https://images.craigslist.org/00s0s_hoyTxSZKipLz_0ak07K_600x450.jpg', 'https://images.craigslist.org/00606_i1EC4QoyDVgz_0ak07K_600x450.jpg', 'https://images.craigslist.org/00o0o_iIYOZIBxZ3Vz_0ak07K_600x450.jpg', 'https://images.craigslist.org/00o0o_Hs5Rjy73NNz_0CI0t2_600x450.jpg', 'https://images.craigslist.org/01212_iUaMKiGC3Dnz_0ak07K_600x450.jpg', 'https://images.craigslist.org/00m0m_4d5Sqk1B88Tz_0ak07K_600x450.jpg']",https://newyork.craigslist.org/fct/apa/d/bridgeport-large-rowhouse/7516921412.html
7262860098,Massive Sized Studio in the Heart of Flatbush,1500,Flatbush/ Brooklyn College area,NA,NA,40.6281,-73.9467,22,2022-08-02 13:32,NA,['2022-08-02 13:32'],NA,apartment,0,1.0,laundry on site,no parking,NA,NA,monthly,NA,NA,NA,NA,NA,NA,NA,NA,NA,"['Looking for a great apartment?', 'This one has everything you need!', 'A full bathroom with separate dressing area, loads of closets, hardwood floors.', 'Must see to appreciate!', 'Other Info', '* Hardwood floors * Plenty of closet space *', 'Close to 2 & 5 train  * Elevator * Controlled access * Live-in superintendent * Heat, hot water and cooking gas included', 'Pets are prohibited.', 'Pictures of a similar unit', 'Call now', '646-203-8454']","['https://images.craigslist.org/00k0k_hthXF7tlTGzz_07K0ak_600x450.jpg', 'https://images.craigslist.org/00Y0Y_39ELRXgk9Blz_07K0ak_600x450.jpg', 'https://images.craigslist.org/00101_7ahRC7utwR2z_07K0ak_600x450.jpg']",https://newyork.craigslist.org/brk/apa/d/brooklyn-massive-sized-studio-in-the/7516448198.html
7518994863,** Hot Deal** Huge 4 bed 2  apt in Bushwick**,4200,Bushwick,230 schaefear st,230 schaefear st,40.6907,-73.9274,22,2022-08-08 17:38,2022-08-08 17:45,[],2022-09-01,apartment,4,2.0,w/d in unit,street parking,NA,NA,monthly,NA,NA,True,NA,NA,NA,NA,True,NA,"['Spacious 4 bed 2 bath apt in Bushwick.', 'Rooms', 'Are spacious an can fit queen beds comfortably.', 'All rooms have big windows.', 'Unit has high ceilings.', 'Kitchen has stainless steel appliances.', ':Central A/C', ':Hardwood Floors', ':Virtual doorman', ':Laundry in building', ':Outdoor Space', ':Roof access', ':Shared backyard', ':Gym', ':Video Intercom', ':Stainless Steel Appliances', ':Dishwasher', ':Built in microwave', ':Stone countertops', ':Exposed Brick', ':High Ceilings', ':Bike storage', 'Contact Semi 206-319-8023']","['https://images.craigslist.org/00n0n_3v7ZJNqivTpz_0CI0t2_600x450.jpg', 'https://images.craigslist.org/00d0d_laQIrgfngWUz_0CI0t2_600x450.jpg', 'https://images.craigslist.org/00W0W_iUIsxlRKXDcz_0CI0t2_600x450.jpg', 'https://images.craigslist.org/00o0o_cNLcZ7zKelTz_0CI0t2_600x450.jpg', 'https://images.craigslist.org/00a0a_a3NrQdfnlhJz_0CI0t2_600x450.jpg', 'https://images.craigslist.org/00P0P_knObzPldcPQz_0CI0t2_600x450.jpg', 'https://images.craigslist.org/00505_bCRkspcRK2nz_0CI0t2_600x450.jpg']",https://newyork.craigslist.org/brk/apa/d/brooklyn-hot-deal-huge-bed-apt-in/7518994863.html
7510546350,*832 Quincy st* Amazing 1 Bedroom apartment prime location,2395,Brooklyn,832 Quincy st near Gates,832 Quincy st ,40.6898,-73.9263,99,2022-08-01 14:45,NA,['2022-08-01 14:45'],NA,apartment,1,1.0,laundry in bldg,street parking,NA,NA,monthly,NA,NA,True,True,NA,NA,NA,True,NA,"['*Heat and Hot Water Included!!*', 'Welcome to 832 Quincy Street, a beautiful brownstone tucked away on a quiet street in Brooklyn.', 'This spacious and sun-drenched studio space is a great option for a couple or person looking for an upgrade while also staying within budget!', 'This loft-like floorplan has oversized windows that allow natural light to pour in, exposed brick architecture, and a nice divider that offers separation to the studio apartment between the living space/kitchen and bedroom.', ""Maple cabinetry, granite countertops, and a fully tiled bathroom compliment the apartment's rustic design."", 'J/M/Z trains at Gates Avenue and A/C trains at Utica are a short walk from the apartment.', 'There are a plethora of bar and restaurant options within walking distance of the apartment.', 'Grocery stores and a gym around the corner.', 'Must meet income and credit requirements.', 'Guarantors welcome.', 'To view the unit text, call or email anytime!']","['https://images.craigslist.org/00z0z_7N8psT5vXuRz_0CI0sW_600x450.jpg', 'https://images.craigslist.org/00k0k_iV0Wip9izQBz_0CI0sq_600x450.jpg', 'https://images.craigslist.org/01212_kM1guWyeP3dz_0CI0sI_600x450.jpg', 'https://images.craigslist.org/00C0C_6yD4ToYTXy1z_0CI0si_600x450.jpg', 'https://images.craigslist.org/01111_751cCK46oZz_0CI0sT_600x450.jpg', 'https://images.craigslist.org/00d0d_lVEc7ps8y1Wz_0CI0sn_600x450.jpg', 'https://images.craigslist.org/01313_508JHW3FYFPz_0CI0sC_600x450.jpg', 'https://images.craigslist.org/01212_jUS8wlpTOKkz_0CI0oM_600x450.jpg', 'https://images.craigslist.org/00H0H_eExCgmB956nz_0CI0rU_600x450.jpg', 'https://images.craigslist.org/00H0H_6UF6O1ys7VPz_0CI0pf_600x450.jpg']",https://newyork.craigslist.org/brk/apa/d/brooklyn-832-quincy-st-amazing-bedroom/7516065301.html
7511498587,Luxury One Bedroom! Flatbush $2600!,2600,Flatbush,1084 Rogers Ave,1084 Rogers Ave,40.6435,-73.9517,99,2022-07-31 08:44,NA,['2022-07-31 08:44'],NA,apartment,1,1.0,laundry in bldg,attached garage,NA,NA,monthly,NA,NA,True,True,NA,NA,NA,True,NA,"['Welcome to 1084 Rogers, One Of The Newest And Most Luxury Buildings In Brooklyn!', 'Building Amenities Feature:', '- Full Gym', '- Elevator', '- Full Lobby', '- Roofdeck', '- Parking Available', '- Laundry In-Building', 'Call/Text Tim at 717-331-6217 for showing!']","['https://images.craigslist.org/00E0E_igPdzDCdU8jz_0CI0t3_600x450.jpg', 'https://images.craigslist.org/00X0X_bELHjKhjPHSz_0CI0t3_600x450.jpg', 'https://images.craigslist.org/00707_bmQHPTkbEEBz_0CI0t3_600x450.jpg', 'https://images.craigslist.org/00000_hMStQ5Xz0Uxz_0CI0t3_600x450.jpg', 'https://images.craigslist.org/00S0S_jGAu6EafX5vz_0CI0t3_600x450.jpg', 'https://images.craigslist.org/01010_6RwveRrMA8fz_0CI0t3_600x450.jpg', 'https://images.craigslist.org/00o0o_Y2zDDp3I8Hz_0CI0t3_600x450.jpg', 'https://images.craigslist.org/00k0k_ita3aNLZMGLz_0CI0t3_600x450.jpg']",https://newyork.craigslist.org/brk/apa/d/brooklyn-luxury-one-bedroom-flatbush/7515535040.html
